ID,Track,Program,Project Name,Description,Sector,Location,Lead Organisation,Financial Instrument,Funding Source (raw),Partners,Capital (AUD m),Start Year,End Year,Phase,Status,Funding Outcome,Hazard (recorded),Hazard Group,Hazard Source,Duplicate Status,Duplicate Of,Notes
P070,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction","Civil works, small equipment","Civil works, small equipment",Coastal & Marine,Nationwide,,,,DFAT/MFAT/EU/JICA,0.7641,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P071,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction","Design, EIA support, supervision, PMU set-up","Design, EIA support, supervision, PMU set-up",Coastal & Marine,Nationwide,,,,ADB TA grant,0.3396,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P072,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction","ICM policy/mapping, NBS, monitoring system","ICM policy/mapping, NBS, monitoring system",Coastal & Marine,Nationwide,,,,GCF Readiness/SAP,0.2547,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P073,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction","Comms/signage, training, O&M manuals","Comms/signage, training, O&M manuals",Coastal & Marine,Nationwide,,,,Another PRIF partner,0.2547,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P074,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction","Staff time, site access, utilities, storage","Staff time, site access, utilities, storage",Coastal & Marine,Nationwide,,,,Government co-finance,0.0849,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P075,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",Additional seawall stretches (400–600 m),Additional seawall stretches (400–600 m),Coastal & Marine,Nationwide,,,,"PRIF bilateral, ADB",3.0,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P076,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",NBS buffer rehabilitation + nourishment,NBS buffer rehabilitation + nourishment,Coastal & Marine,Nationwide,,,,"SPC, GCF Adaptation, UNDP",0.8,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P077,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",Coastal hazard updates & monitoring expansion,Coastal hazard updates & monitoring expansion,Coastal & Marine,Nationwide,,,,"ADB, World Bank, CREWS",0.5,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P078,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",Capacity building & O&M systems,Capacity building & O&M systems,Coastal & Marine,Nationwide,,,,"UNDP, GIZ, SPC",0.4,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P079,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",Phase 2 contingency (10%),Phase 2 contingency (10%),Coastal & Marine,Nationwide,,,,Mixed donors & GoN,0.47,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P080,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",Multi-km seawall + nature-based protection works,Multi-km seawall + nature-based protection works,Coastal & Marine,Nationwide,,,,"GCF/Adaptation Fund, ADB, World Bank",10.0,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P081,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",Institutionalised O&M,Institutionalised O&M,Coastal & Marine,Nationwide,,,,"Government of Nauru, UNDP",1.2,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P082,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction","Integrated ICM governance, policy mainstreaming","Integrated ICM governance, policy mainstreaming",Coastal & Marine,Nationwide,,,,GCF/UNDP/UNEP,1.0,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P083,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",Community-based adaptation,Community-based adaptation,Coastal & Marine,Nationwide,,,,"SPC, SPREP, NGOs",0.6,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P084,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction","Advanced hazard modelling, forecasting & early warning linkages","Advanced hazard modelling, forecasting & early warning linkages",Coastal & Marine,Nationwide,,,,"CREWS, WMO, UNDRR",0.9,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P085,RONAdapt II Pipeline (Proposed),"Development and Implementation of an Integrated Coastal Management Plan, including Strategic Seawall Construction",Phase 3 contingency (10%),Phase 3 contingency (10%),Coastal & Marine,Nationwide,,,,"Multilateral, bilateral & GoN",1.37,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P086,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,New rainwater tank installation,New rainwater tank installation,Water & Sanitation,Nationwide,,,,"GCF, JICA, DFAT, MFAT",1.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P087,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Rehabilitation of existing tanks & systems,Rehabilitation of existing tanks & systems,Water & Sanitation,Nationwide,,,,"SPC, SPREP, UNICEF",0.4,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P088,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Filtration & treatment systems,Filtration & treatment systems,Water & Sanitation,Nationwide,,,,"WHO, UNICEF",0.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P089,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Capacity building & maintenance training,Capacity building & maintenance training,Water & Sanitation,Nationwide,,,,"SPREP, UNICEF",0.1,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P090,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Monitoring and Evaluation,Monitoring and Evaluation,Water & Sanitation,Nationwide,,,,"GCF, UNDP",0.05,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P091,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Phase 1 contingency,Phase 1 contingency,Water & Sanitation,Nationwide,,,,"Mixed donors, Government",0.05,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P092,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Local tank production facility,Local tank production facility,Water & Sanitation,Nationwide,,,,"EU Green Deal, DFAT, MFAT",1.5,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P093,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Expansion of rainwater storage,Expansion of rainwater storage,Water & Sanitation,Nationwide,,,,"GCF, AF, JICA",0.9,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P094,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Advanced filtration and water safety kits,Advanced filtration and water safety kits,Water & Sanitation,Nationwide,,,,"WHO, UNICEF",0.3,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P095,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,PPP support for local supply chain,PPP support for local supply chain,Water & Sanitation,Nationwide,,,,"SPC, SPREP, UNDP",0.2,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P096,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,O&M training,O&M training,Water & Sanitation,Nationwide,,,,"FAO, GIZ",0.1,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P097,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Phase 2 contingency,Phase 2 contingency,Water & Sanitation,Nationwide,,,,"Multilateral, Bilateral, Government",0.2,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P098,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Large-scale institutional storage upgrades,Large-scale institutional storage upgrades,Water & Sanitation,Nationwide,,,,"GCF, World Bank, ADB",2.5,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P099,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Smart monitoring systems,Smart monitoring systems,Water & Sanitation,Nationwide,,,,"SPC, DFAT",1.0,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P100,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,O&M institutionalisation,O&M institutionalisation,Water & Sanitation,Nationwide,,,,"UNDP, Government recurrent budget",0.6,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P101,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Community-based resilience hubs,Community-based resilience hubs,Water & Sanitation,Nationwide,,,,"GCF, Adaptation Fund, UNICEF",1.2,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P102,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Regional knowledge exchange,Regional knowledge exchange,Water & Sanitation,Nationwide,,,,"SPREP, SPC, FAO",0.2,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P103,RONAdapt II Pipeline (Proposed),Water Security Resilience through rainwater harvesting and Storage Systems for Public Institutions,Phase 3 contingency,Phase 3 contingency,Water & Sanitation,Nationwide,,,,Mixed,0.4,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P104,RONAdapt II Pipeline (Proposed),Integrating Climate Change Education and Building Resilience through Training Programs,Curriculum development & integration,Curriculum development & integration,Education,Nationwide,,,,"UNICEF, UNESCO, DFAT",0.4,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Enabling & capacity (cross-hazard),Auto-tagged (sector/keywords),,,
P105,RONAdapt II Pipeline (Proposed),Integrating Climate Change Education and Building Resilience through Training Programs,Teacher training & professional development,Teacher training & professional development,Education,Nationwide,,,,"DFAT, MFAT, JICA",0.35,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Enabling & capacity (cross-hazard),Auto-tagged (sector/keywords),,,
P106,RONAdapt II Pipeline (Proposed),Integrating Climate Change Education and Building Resilience through Training Programs,Vocational and community training programs,Vocational and community training programs,Education,Nationwide,,,,"SPC, SPREP, ICDF",0.4,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Enabling & capacity (cross-hazard),Auto-tagged (sector/keywords),,,
P107,RONAdapt II Pipeline (Proposed),Integrating Climate Change Education and Building Resilience through Training Programs,Awareness materials & outreach campaigns,Awareness materials & outreach campaigns,Education,Nationwide,,,,"UNDP, SPREP, EU",0.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Enabling & capacity (cross-hazard),Auto-tagged (sector/keywords),,,
P108,RONAdapt II Pipeline (Proposed),Integrating Climate Change Education and Building Resilience through Training Programs,Institutional coordination & support,Institutional coordination & support,Education,Nationwide,,,,"GCF, ADB",0.1,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Enabling & capacity (cross-hazard),Auto-tagged (sector/keywords),,,
P109,RONAdapt II Pipeline (Proposed),Integrating Climate Change Education and Building Resilience through Training Programs,Monitoring & Evaluation,Monitoring & Evaluation,Education,Nationwide,,,,"GCF, UNDP",0.05,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Enabling & capacity (cross-hazard),Auto-tagged (sector/keywords),,,
P110,RONAdapt II Pipeline (Proposed),Integrating Climate Change Education and Building Resilience through Training Programs,Phase 1 contingency,Phase 1 contingency,Education,Nationwide,,,,Mixed,0.05,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Enabling & capacity (cross-hazard),Auto-tagged (sector/keywords),,,
P111,RONAdapt II Pipeline (Proposed),Integrating Climate Change Education and Building Resilience through Training Programs,Curriculum scaling & refresher modules,Curriculum scaling & refresher modules,Education,Nationwide,,,,"UNICEF, UNESCO",0.3,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Enabling & capacity (cross-hazard),Auto-tagged (sector/keywords),,,
